3.318	0.000925925925925926
3.788	0.001851851851851852
5.281	0.002777777777777778
6.669	0.003703703703703704
8.522	0.004629629629629629
9.795	0.005555555555555556
11.471	0.006481481481481481
14.137	0.007407407407407408
15.118	0.008333333333333333
16.594	0.009259259259259259
17.905	0.010185185185185186
19.392	0.011111111111111112
20.933	0.012037037037037037
23.020	0.012962962962962963
23.800	0.013888888888888888
26.201	0.014814814814814815
27.530	0.01574074074074074
29.159	0.016666666666666666
30.315	0.017592592592592594
32.074	0.018518518518518517
33.772	0.019444444444444445
35.038	0.020370370370370372
37.026	0.021296296296296296
38.639	0.022222222222222223
41.069	0.023148148148148147
42.036	0.024074074074074074
43.220	0.025
44.242	0.025925925925925925
45.553	0.026851851851851852
47.348	0.027777777777777776
51.198	0.028703703703703703
51.896	0.02962962962962963
53.149	0.030555555555555555
53.801	0.03148148148148148
56.786	0.032407407407407406
58.578	0.03333333333333333
59.619	0.03425925925925926
59.698	0.03518518518518519
62.730	0.03611111111111111
63.063	0.037037037037037035
65.830	0.03796296296296296
67.752	0.03888888888888889
68.688	0.03981481481481482
70.692	0.040740740740740744
70.814	0.041666666666666664
73.157	0.04259259259259259
75.002	0.04351851851851852
76.097	0.044444444444444446
76.449	0.04537037037037037
77.374	0.046296296296296294
78.242	0.04722222222222222
78.385	0.04814814814814815
78.426	0.049074074074074076
78.479	0.05
78.519	0.05092592592592592
78.539	0.05185185185185185
78.630	0.05277777777777778
78.648	0.053703703703703705
78.669	0.05462962962962963
78.673	0.05555555555555555
78.703	0.05648148148148148
78.709	0.05740740740740741
78.734	0.058333333333333334
78.736	0.05925925925925926
78.746	0.06018518518518518
78.747	0.06111111111111111
78.800	0.062037037037037036
78.809	0.06296296296296296
78.817	0.06388888888888888
78.845	0.06481481481481481
78.847	0.06574074074074074
78.860	0.06666666666666667
78.862	0.06759259259259259
78.869	0.06851851851851852
78.875	0.06944444444444445
78.890	0.07037037037037037
78.905	0.0712962962962963
78.906	0.07222222222222222
78.920	0.07314814814814814
78.935	0.07407407407407407
78.940	0.075
78.996	0.07592592592592592
79.004	0.07685185185185185
79.006	0.07777777777777778
79.030	0.0787037037037037
79.052	0.07962962962962963
79.086	0.08055555555555556
79.118	0.08148148148148149
79.123	0.0824074074074074
79.132	0.08333333333333333
79.145	0.08425925925925926
79.152	0.08518518518518518
79.173	0.08611111111111111
79.191	0.08703703703703704
79.261	0.08796296296296297
79.272	0.08888888888888889
79.272	0.08981481481481482
79.276	0.09074074074074075
79.278	0.09166666666666666
79.283	0.09259259259259259
